provincia_id,provincia_nombre,jurisdiccion_nombre,juzgado_numero,persona_tipo,audiencia_tipo,encuesta_pregunta,encuesta_respuesta,cantidad
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  11ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,2
82,Santa Fe,Santa Fe,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,TRE N°1 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,TRE N°4 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 4ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  6ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  12da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  13ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  14ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,2
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  15ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  16ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  17ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  18va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,2
82,Santa Fe,Rosario,Juzgado de Circuito N°4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,4
82,Santa Fe,Rosario,Juzgado de Circuito N°5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,2
82,Santa Fe,Rosario,TRE N°1 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,2
82,Santa Fe,Rosario,TRE N°2 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Rosario,TRE N°6 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,Mal,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,2
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  11ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
82,Santa Fe,Santa Fe,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,TRE N°1 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,TRE N°4 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,2
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 4ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  6ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,2
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,3
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  12da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  13ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,2
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  14ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  15ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,3
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  16ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  17ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  18va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,2
82,Santa Fe,Rosario,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,3
82,Santa Fe,Rosario,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,6
82,Santa Fe,Rosario,Juzgado de Circuito N°4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,4
82,Santa Fe,Rosario,Juzgado de Circuito N°5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,TRE N°1 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,2
82,Santa Fe,Rosario,TRE N°2 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Rosario,TRE N°6 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,7
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,54
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,29
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,14
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,20
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,15
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,25
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,51
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  11ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,10
82,Santa Fe,Santa Fe,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,4
82,Santa Fe,Santa Fe,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,40
82,Santa Fe,Santa Fe,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,4
82,Santa Fe,Santa Fe,TRE N°1 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
82,Santa Fe,Santa Fe,TRE N°4 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,79
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,126
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,44
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 4ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,90
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  6ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,83
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,81
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,35
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,108
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,13
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  12da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,65
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  13ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,107
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  14ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,106
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  15ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,90
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  16ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,112
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  17ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,51
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  18va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,66
82,Santa Fe,Rosario,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,207
82,Santa Fe,Rosario,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,68
82,Santa Fe,Rosario,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,281
82,Santa Fe,Rosario,Juzgado de Circuito N°4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,199
82,Santa Fe,Rosario,Juzgado de Circuito N°5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,170
82,Santa Fe,Rosario,TRE N°1 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,101
82,Santa Fe,Rosario,TRE N°2 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,20
82,Santa Fe,Rosario,TRE N°6 - Rosario,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,113
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,2
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,9
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,10
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  5ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  7ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,1
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  8va Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  9na Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,2
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  10ma Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,5
82,Santa Fe,Santa Fe,Distrito en lo Civil y Comercial  11ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
82,Santa Fe,Santa Fe,Juzgado de Circuito N°1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,1
82,Santa Fe,Santa Fe,Juzgado de Circuito N°2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,12
82,Santa Fe,Santa Fe,Juzgado de Circuito N°3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
82,Santa Fe,Santa Fe,TRE N°1 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
82,Santa Fe,Santa Fe,TRE N°4 - Santa Fe,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  1ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,12
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 2da Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,8
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial  3ra Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,6
82,Santa Fe,Rosario,Distrito en lo Civil y Comercial 4ta Nominación,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
